qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R4-A-Q011,R4-前半-main-11,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.11,,"施工条件が同じ場合に,型枠に作用するフレッシュコンクリートの側圧に関する次の 記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q012,R4-前半-main-12,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.12,,"道路橋下部工における直接基礎の施工に関する次の記述のうち,適当でないものはど れか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q013,R4-前半-main-13,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.13,,"既製杭の施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q014,R4-前半-main-14,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.14,,"場所打ち杭工法の施工に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q015,R4-前半-main-15,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.15,,"各種土留め工の特徴と施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q016,R4-前半-main-16,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.16,,"鋼道路橋の架設上の留意事項に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q017,R4-前半-main-17,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.17,,"鋼橋に用いる耐候性鋼材に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q018,R4-前半-main-18,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.18,,"鋼橋の溶接における施工上の留意点に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q019,R4-前半-main-19,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.19,,"アルカリシリカ反応を生じたコンクリート構造物の補修・補強に関する次の記述のう ち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q020,R4-前半-main-20,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.20,,"コンクリート構造物の中性化による劣化とその特徴に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q021,R4-前半-main-1,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.21,,"河川堤防の盛土施工に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q022,R4-前半-main-2,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.22,,"河川護岸の施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q023,R4-前半-main-3,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.23,,"河川堤防の開削工事に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q024,R4-前半-main-4,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.24,,"不透過型砂防堰堤に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q025,R4-前半-main-5,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.25,,"渓流保全工に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q026,R4-前半-main-6,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.26,,"急傾斜地崩壊防止工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q027,R4-前半-main-7,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.27,,"道路のアスファルト舗装における路床の安定処理の施工方法に関する次の記述のうち, 適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q028,R4-前半-main-8,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.28,,"道路のアスファルト舗装における路盤の施工に関する次の記述のうち,適当なものは どれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q029,R4-前半-main-9,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.29,,"道路のアスファルト舗装における基層・表層の施工に関する次の記述のうち, 適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q030,R4-前半-main-10,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.30,,"道路のアスファルト舗装における補修工法に関する次の記述のうち,適当でないもの はどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q031,R4-前半-main-11,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.31,,"道路の排水性舗装に用いるポーラスアスファルト混合物の施工に関する次の記述のう ち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q032,R4-前半-main-12,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.32,,"道路の各種コンクリート舗装に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q033,R4-前半-main-13,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.33,,"ダムの基礎処理として行うグラウチングに関する次の記述のうち,適当でないものは どれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q034,R4-前半-supplementary-1,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.34,,"ダムコンクリートの工法に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q035,R4-前半-supplementary-2,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.35,,"トンネルの山岳工法における掘削工法に関する次の記述のうち,適当でないものはど れか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q036,R4-前半-supplementary-3,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.36,,"トンネルの山岳工法における切羽安定対策に関する次の記述のうち,適当でないもの はどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q037,R4-前半-supplementary-4,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.37,,"海岸堤防の根固工の施工に関する次の記述のうち,適当でないものはどれか",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q038,R4-前半-supplementary-5,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.38,,"海岸の潜堤・人工リーフの機能や特徴に関する次の記述のうち,適当でないものはど れか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q039,R4-前半-supplementary-6,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.39,,"ケーソンの施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q040,R4-前半-supplementary-7,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.40,,"港湾の防波堤の施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q041,R4-前半-supplementary-8,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.41,,"鉄道の路床の施工に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q042,R4-前半-supplementary-9,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.42,,"鉄道の軌道における維持・管理に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q043,R4-前半-supplementary-10,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.43,,"鉄道(在来線)の営業線及びこれに近接して工事を施工する場合の保安対策に関する 次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q044,R4-前半-supplementary-11,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.44,,"シールド工法の施工管理に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q045,R4-前半-supplementary-12,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.45,,"鋼構造物の防食法に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q046,R4-前半-supplementary-13,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.46,,"上水道管の更新・更生工法に関する次の記述のうち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q047,R4-前半-supplementary-14,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.47,,"下水道管渠の更生工法に関する次の記述のうち,適当なものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q048,R4-前半-supplementary-15,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.48,,"下水道工事における小口径管推進工法の施工に関する次の記述のうち,適当なものは どれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q049,R4-前半-supplementary-16,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.49,,"下水道工事における,薬液注入工法の注入効果の確認方法に関する次の記述のう ち,適当でないものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q050,R4-前半-supplementary-17,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.50,,"常時10人以上の労働者を使用する使用者が,労働基準法上, 就業規則に必ず記載しなければならない事項は次の記述のうちどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q051,R4-前半-supplementary-18,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.51,,"労働時間及び休憩に関する次の記述のうち,労働基準法上,誤っているものはど れか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q052,R4-前半-supplementary-19,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.52,,"次の作業のうち,労働安全衛生法令上,作業主任者の選任を必要とする作業はどれ か。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q053,R4-前半-supplementary-20,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.53,,"高さがLm 以上のコンクリート造の工作物の解体作業における危険を防止するため に,事業者が行わなければならない事項に関する次の記述のうち,労働安全衛生法令 上,誤っているものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
R4-A-Q054,R4-前半-supplementary-1,ability,3,,,,,false,,,令和4年度第一次検定 前半 No.54,,"元請負人の義務に関する次の記述のうち,建設業法令上,誤っているものはどれか。",,,,,,,,,,,,,,published,2026-02-14T15:19:12.782220
